chr	start	end	value
chrI	319001	320001	1.22651705652574
chrI	320001	321001	1.04522154335666
chrI	321001	322001	0.9329957898792
chrI	322001	323001	0.938131194343105
chrI	323001	324001	0.739808986530616
chrI	324001	325001	0.982288134833073
chrI	325001	326001	1.06880690270753
chrI	326001	327001	0.808039817506561
chrI	327001	328001	1.20685916974587
chrI	328001	329001	0.846909409655879
chrI	329001	330001	1.19719417294089
chrI	330001	331001	1.48999289629239
chrI	331001	332001	1.11707624399228
chrI	332001	333001	1.16496442506312
chrI	333001	334001	0.950928204184473
chrI	334001	335001	1.3205068657001
chrI	335001	336001	1.30671740731136
chrI	336001	337001	1.52702448158756
chrI	337001	338001	1.06767998356783
chrI	338001	339001	1.06318878917394
chrI	339001	340001	0.87913435559401
chrI	340001	341001	0.917280707750295
chrI	341001	342001	0.882152780457685
chrI	342001	343001	0.778595353033197
chrI	343001	344001	0.992848339065265
chrI	344001	345001	0.681540255325876
chrI	345001	346001	1.52660162928694
chrI	346001	347001	1.06934685750974
chrI	347001	348001	0.83509808804935
chrI	348001	349001	0.818162971944887
chrI	349001	350001	0.822967689749697
chrI	350001	351001	1.04231692252565
chrI	351001	352001	0.956206028889125
chrI	352001	353001	1.3675824408663
chrI	353001	354001	1.37421336951053
chrI	354001	355001	1.39416101689889
chrI	355001	356001	1.05856284776909
chrI	356001	357001	1.03215857388925
chrI	357001	358001	1.0027688137861
chrI	358001	359001	1.13490443565168
chrI	359001	360001	0.659515590622866
chrI	360001	361001	0.87264859940788
chrI	361001	362001	1.25092584877483
chrI	362001	363001	0.873309616343893
chrI	363001	364001	1.14181857525732
chrI	364001	365001	0.734683950403191
chrI	365001	366001	1.08917814866485
chrI	366001	367001	0.92160919618847
chrI	367001	368001	0.8594518383883
chrI	368001	369001	1.12763893695696
chrI	369001	370001	0.911235804971104
chrI	370001	371001	1.07081150093926
chrI	371001	372001	1.00257354449348
chrI	372001	373001	0.875377058305814
chrI	373001	374001	1.10309194099832
chrI	374001	375001	1.0933193633398
chrI	375001	376001	1.06657501188343
chrI	376001	377001	1.40356607232128
chrI	377001	378001	1.31672487166849
chrI	378001	379001	0.843781855249745
chrI	379001	380001	1.00451249310318
chrI	380001	381001	0.858239122412694
chrI	381001	382001	1.28382570232435
chrI	382001	383001	0.797528911732727
chrI	383001	384001	1.18129332489483
chrI	384001	385001	1.16035609365263
chrI	385001	386001	1.16762697459043
chrI	386001	387001	1.13693686621191
chrI	387001	388001	0.874851137572935
chrI	388001	389001	1.12083088689056
chrI	389001	390001	0.85931892262645
chrI	390001	391001	0.886076590444028
chrI	391001	392001	1.23488308936685
chrI	392001	393001	1.02944792860091
chrI	393001	394001	0.965767069613061
chrI	394001	395001	0.952469595737276
chrI	395001	396001	1.01216057704944
chrI	396001	397001	1.25052495853003
chrI	397001	398001	1.11922372503236
chrI	398001	399001	0.866930881420418
chrI	399001	400001	0.776271735278664
chrI	400001	401001	1.12163084348336
chrI	401001	402001	0.946264800310396
chrI	402001	403001	1.15487988672222
chrI	403001	404001	1.40666972825563
chrI	404001	405001	0.686931769499529
chrI	405001	406001	0.985788157111231
chrI	406001	407001	1.07106371781411
chrI	407001	408001	1.01181369166426
chrI	408001	409001	0.97549776402132
chrI	409001	410001	1.0786211094162
chrI	410001	411001	0.793300217270541
chrI	411001	412001	1.22925800998268
chrI	412001	413001	0.789273284977405
chrI	413001	414001	1.11709792955507
chrI	414001	415001	0.941085570793896
chrI	415001	416001	0.699427908201903
chrI	416001	417001	1.30574641653156
chrI	417001	418001	0.971164311551412
chrI	418001	419001	1.10211977442617
chrI	419001	420001	1.28954263873773
chrI	420001	421001	1.13834364525689
chrI	421001	422001	1.05679198358959
chrI	422001	423001	0.909897766297517
chrI	423001	424001	1.33849357841577
chrI	424001	425001	0.858355381276823
chrI	425001	426001	1.13996981641852
chrI	426001	427001	0.840589864112494
chrI	427001	428001	0.929766472997488
chrI	428001	429001	0.981592172390162
chrI	429001	430001	1.17215526537679
chrI	430001	431001	0.920416985722456
chrI	431001	432001	0.987005670935517
chrI	432001	433001	1.14619301455963
chrI	433001	434001	0.838651385376219
chrI	434001	435001	0.973811597809855
chrI	435001	436001	1.36060122736445
chrI	436001	437001	0.865127772530969
chrI	437001	438001	0.93188134690025
chrI	438001	439001	1.1525278215451
chrI	439001	440001	0.885817225432396
chrI	440001	441001	1.25817816993557
chrI	441001	442001	1.01439705288544
chrI	442001	443001	0.740510215685531
chrI	443001	444001	1.14688305431455
chrI	444001	445001	1.4080570859762
chrI	445001	446001	0.845370575485508
chrI	446001	447001	1.43875601776858
chrI	447001	448001	1.1428688463228
chrI	448001	449001	0.934849475041406
chrI	449001	450001	1.02840776924866
chrI	450001	451001	0.877457742363647
chrI	451001	452001	0.943268223983301
chrI	452001	453001	0.967712316519827
chrI	453001	454001	0.984930341075339
chrI	454001	455001	1.16714901259052
chrI	455001	456001	0.673290828012378
chrI	456001	457001	1.11893716513671
chrI	457001	458001	1.13412807939631
chrI	458001	459001	1.20312930805641
chrI	459001	460001	0.915955676462089
chrI	460001	461001	0.741935544506997
chrI	461001	462001	0.772680657930067
chrI	462001	463001	1.04023158211808
chrI	463001	464001	1.4049070155788
chrI	464001	465001	0.798996595775086
chrI	465001	466001	1.12638989145767
chrI	466001	467001	1.07134884626813
chrI	467001	468001	0.817997484614867
chrI	468001	469001	1.01730372561468
chrI	469001	470001	0.720278204948972
chrI	470001	471001	0.98492197663384
chrI	471001	472001	0.942738854110091
chrI	472001	473001	0.69598665764285
chrI	473001	474001	0.959633480247681
chrI	474001	475001	0.812154931861043
chrI	475001	476001	2.14997333303857
chrI	476001	477001	1.02073975931752
chrI	477001	478001	0.962976912774577
chrI	478001	479001	1.22087509522705
chrI	479001	480001	1.22256967591473
chrI	480001	481001	0.901343057902695
chrI	481001	482001	1.19056500070301
chrI	482001	483001	0.969283939111525
chrI	483001	484001	1.15006389840154
chrI	484001	485001	1.02474802577157
chrI	485001	486001	1.1046895563663
chrI	486001	487001	0.862070819120967
chrI	487001	488001	0.891682168972059
chrI	488001	489001	1.37769282583547
chrI	489001	490001	1.09340455412313
chrI	490001	491001	1.39076924519544
chrI	491001	492001	1.48143645045902
chrI	492001	493001	1.21355545713082
chrI	493001	494001	0.889670521839355
chrI	494001	495001	1.05541964329831
chrI	495001	496001	1.25607600437059
chrI	496001	497001	1.21746091196839
chrI	497001	498001	1.17630176071931
chrI	498001	499001	1.03816410738407
chrI	499001	500001	0.98011844024646
chrI	500001	501001	0.859558872693233
chrI	501001	502001	1.18414636324051
chrI	502001	503001	1.00003231511021
chrI	503001	504001	1.3331198212348
chrI	504001	505001	1.42807101100809
chrI	505001	506001	1.27694633661
chrI	506001	507001	1.35200821766996
chrI	507001	508001	1.15127517329464
chrI	508001	509001	0.987230358854581
chrI	509001	510001	0.808767347394057
chrI	510001	511001	0.936695414869239
chrI	511001	512001	0.840039560944164
chrI	512001	513001	0.966108855694334
chrI	513001	514001	1.42093045075372
chrI	514001	515001	1.00784919859905
chrI	515001	516001	1.00283012740213
chrI	516001	517001	1.39267520423996
chrI	517001	518001	1.35663323219704
chrI	518001	519001	1.23274382102079
chrI	519001	520001	1.04393473610779
chrI	520001	521001	1.21330274295809
chrI	521001	522001	1.01319430591691
chrI	522001	523001	0.970766073620756
chrI	523001	524001	0.996585800297186
chrI	524001	525001	0.707014986190972
chrI	525001	526001	0.795584505608767
chrI	526001	527001	1.24043336854395
chrI	527001	528001	1.09296730086385
chrI	528001	529001	1.28059872570084
chrI	529001	530001	1.42769638225823
chrI	530001	531001	1.078212494159
chrI	531001	532001	0.955033551357616
chrI	532001	533001	0.922979269405628
chrI	533001	534001	1.15960742963744
chrI	534001	535001	0.766251311406011
chrI	535001	536001	0.965948330988618
chrI	536001	537001	1.17611077294001
chrI	537001	538001	1.20305443906078
chrI	538001	539001	1.05687110762148
chrI	539001	540001	1.05326052129935
chrI	540001	541001	1.1918820213789
chrI	541001	542001	0.920398221892943
chrI	542001	543001	0.97954907363857
chrI	543001	544001	0.823123192820602
chrI	544001	545001	0.785807182263612
chrI	545001	546001	1.17451418913815
chrI	546001	547001	1.33643835143395
chrI	547001	548001	1.10635407644883
chrI	548001	549001	1.2142563203378
chrI	549001	550001	1.13427009889065
chrI	550001	551001	0.867471250066653
chrI	551001	552001	0.922258548018791
chrI	552001	553001	1.17504207742246
chrI	553001	554001	0.982857541461033
chrI	554001	555001	1.14772954718208
chrI	555001	556001	1.06309579548647
chrI	556001	557001	0.854983427477709
chrI	557001	558001	1.27697647482352
chrI	558001	559001	1.62487846725765
chrI	559001	560001	0.945115797462427
chrI	560001	561001	0.949744287372074
chrI	561001	562001	0.811974453142891
chrI	562001	563001	0.846825331466689
chrI	563001	564001	0.978223434718675
chrI	564001	565001	0.773347634370158
chrI	565001	566001	0.928315636246729
chrI	566001	567001	0.71794161663771
chrI	567001	568001	1.06682354905275
chrI	568001	569001	0.950479273279794
chrI	569001	570001	1.18368035079536
chrI	570001	571001	0.686968617940253
chrI	571001	572001	1.07940860359513
chrI	572001	573001	0.949878688333236
chrI	573001	574001	0.967839373141288
chrI	574001	575001	1.6502514874649
chrI	575001	576001	0.973876836577733
chrI	576001	577001	1.06743097757421
chrI	577001	578001	1.0676333483706
chrI	578001	579001	0.926251110614476
chrI	579001	580001	1.08752105101557
chrI	580001	581001	1.04000615820154
chrI	581001	582001	1.05888583530327
chrI	582001	583001	1.03532110437062
chrI	583001	584001	0.910895591317631
chrI	584001	585001	1.14364388332608
chrI	585001	586001	1.14594358028289
chrI	586001	587001	0.899542819123657
chrI	587001	588001	0.864132701886978
chrI	588001	589001	0.940824162740462
chrI	589001	590001	1.39979103633498
chrI	590001	591001	1.28359768196691
chrI	591001	592001	0.836792074405067
chrI	592001	593001	1.13055351859812
chrI	593001	594001	0.909749278499278
chrI	594001	595001	1.29122382073157
chrI	595001	596001	1.43248466931172
chrI	596001	597001	1.22959401154654
chrI	597001	598001	1.33691468938643
chrI	598001	599001	1.09847863859657
chrI	599001	600001	1.10069355634317
chrI	600001	601001	1.13217734508617
chrI	601001	602001	1.10383561551879
chrI	602001	603001	1.13149141964188
chrI	603001	604001	1.31158669280752
chrI	604001	605001	0.76357378668035
chrI	605001	606001	0.932972714905175
chrI	606001	607001	1.07153200813145
chrI	607001	608001	1.01314190943324
chrI	608001	609001	0.843038598418451
chrI	609001	610001	1.28465444160979
chrI	610001	611001	1.10444121520367
chrI	611001	612001	0.802847236984514
chrI	612001	613001	1.26431525459101
chrI	613001	614001	0.802213855717003
chrI	614001	615001	0.745429124179473
chrI	615001	616001	1.17592323569254
chrI	616001	617001	1.24621207943819
chrI	617001	618001	0.855531478923491
chrI	618001	619001	0.87264708674601
chrI	619001	620001	0.734003457527946
chrI	620001	621001	1.22555204066274
chrI	621001	622001	0.899018513998814
chrI	622001	623001	0.945652317789763
chrI	623001	624001	1.17364415740001
chrI	624001	625001	0.847844860746765
chrI	625001	626001	1.43992559500592
chrI	626001	627001	1.73485779171204
chrI	627001	628001	1.12892051915218
chrI	628001	629001	1.12343318321783
chrI	629001	630001	0.946101264291332
chrI	630001	631001	1.14934951604171
chrI	631001	632001	0.899997068534987
chrI	632001	633001	1.4452539045266
chrI	633001	634001	0.842103626048793
chrI	634001	635001	1.00037791063867
chrI	635001	636001	1.09461150293623
chrI	636001	637001	1.00447235407852
chrI	637001	638001	1.3363828636073
chrI	638001	639001	1.09043724361299
chrI	639001	640001	0.985773396453099
chrI	640001	641001	1.07899609540503
chrI	641001	642001	1.14181759548629
chrI	642001	643001	1.03506263473623
chrI	643001	644001	0.842794044937648
chrI	644001	645001	0.930289623378072
chrI	645001	646001	1.35477104199563
chrI	646001	647001	1.08780019594979
chrI	647001	648001	0.991395720443034
chrI	648001	649001	1.00316968097112
chrI	649001	650001	1.21552715834616
chrI	650001	651001	1.11486051933435
chrI	651001	652001	1.17848084299747
chrI	652001	653001	1.30122140586427
chrI	653001	654001	1.24827361476871
chrI	654001	655001	0.845803146281371
chrI	655001	656001	1.47287870817592
chrI	656001	657001	1.02882839722796
chrI	657001	658001	1.0047727741855
chrI	658001	659001	1.18614343411236
chrI	659001	660001	0.965947943090328
chrI	660001	661001	1.46044314386358
chrI	661001	662001	1.08375425712748
chrI	662001	663001	0.977256120045879
chrI	663001	664001	0.895922501100837
chrI	664001	665001	1.13740163917902
chrI	665001	666001	1.29982823281383
chrI	666001	667001	0.90158801675455
chrI	667001	668001	0.743723204505489
chrI	668001	669001	1.30767452529049
chrI	669001	670001	1.38733702865173
chrI	670001	671001	1.2114980782857
chrI	671001	672001	1.16331088779967
chrI	672001	673001	1.05014725656592
chrI	673001	674001	1.28111334464499
chrI	674001	675001	1.32227597678467
chrI	675001	676001	1.00011553901676
chrI	676001	677001	1.14578044634776
chrI	677001	678001	0.806176892280452
chrI	678001	679001	1.13801037088691
chrI	679001	680001	1.12947002908751
chrI	680001	681001	1.12825456815796
chrI	681001	682001	1.15534473245387
chrI	682001	683001	1.3272695273502
chrI	683001	684001	1.23617813557102
chrI	684001	685001	0.918509076431271
chrI	685001	686001	0.81416944207162
chrI	686001	687001	0.985383434339895
chrI	687001	688001	1.12241639001779
chrI	688001	689001	1.45144924339348
chrI	689001	690001	1.04226646138593
chrI	690001	691001	0.850896575167842
chrI	691001	692001	0.927273400310944
chrI	692001	693001	1.27097005483653
chrI	693001	694001	0.93359240122521
chrI	694001	695001	1.19213397368629
chrI	695001	696001	1.02239917824952
chrI	696001	697001	0.926866869467411
chrI	697001	698001	1.03433976306932
chrI	698001	699001	0.763759412065491
chrI	699001	700001	1.11484178895067
chrI	700001	701001	1.51402463840206
chrI	701001	702001	1.31130970581957
chrI	702001	703001	0.947676015375298
chrI	703001	704001	1.22626879727472
chrI	704001	705001	1.03899291717729
chrI	705001	706001	1.00034646604633
chrI	706001	707001	1.26013378815399
chrI	707001	708001	1.19682055430595
chrI	708001	709001	0.960929530084449
chrI	709001	710001	1.10981762903334
chrI	710001	711001	1.20236082451952
chrI	711001	712001	1.09611222011111
chrI	712001	713001	1.29574606956423
chrI	713001	714001	1.10636473060968
chrI	714001	715001	1.20231208533682
chrI	715001	716001	0.919557972156939
chrI	716001	717001	0.708029086761534
chrI	717001	718001	1.56425691891618
chrI	718001	719001	0.963517067213102
chrI	719001	720001	1.12124353567828
chrI	720001	721001	1.70392195891594
chrI	721001	722001	1.06419034536799
chrI	722001	723001	1.0548512926496
chrI	723001	724001	1.31134051703617
chrI	724001	725001	0.877901620371629
chrI	725001	726001	1.09816984424907
chrI	726001	727001	1.0526506853025
chrI	727001	728001	1.20080586717686
chrI	728001	729001	1.40502847264592
chrI	729001	730001	1.46191364241201
chrI	730001	731001	0.836729853573488
chrI	731001	732001	1.20127008641912
chrI	732001	733001	0.924236553556093
chrI	733001	734001	0.851411566623595
chrI	734001	735001	1.03098680116031
chrI	735001	736001	1.13866231647635
chrI	736001	737001	0.801915799034532
chrI	737001	738001	0.901050923831912
chrI	738001	739001	0.920054416947125
chrI	739001	740001	1.00542762297756
chrI	740001	741001	1.1181607817524
chrI	741001	742001	0.991267961665419
chrI	742001	743001	1.02702775840714
chrI	743001	744001	0.898094291089347
chrI	744001	745001	0.83824333916994
chrI	745001	746001	1.18275543628052
chrI	746001	747001	1.31801998196369
chrI	747001	748001	0.803314953829801
chrI	748001	749001	1.48036473963658
chrI	749001	750001	1.19718903595725
chrI	750001	751001	0.972031110594316
chrI	751001	752001	1.39418470465905
chrI	752001	753001	1.17273001915006
chrI	753001	754001	0.875226391091001
chrI	754001	755001	0.84700017539573
chrI	755001	756001	0.825007647891094
chrI	756001	757001	1.02092678985464
chrI	757001	758001	1.02931819606769
chrI	758001	759001	1.03216832137783
chrI	759001	760001	0.875597074035456
chrI	760001	761001	1.14353294922441
chrI	761001	762001	0.98478261087492
chrI	762001	763001	0.934345208590994
chrI	763001	764001	0.929543250444886
chrI	764001	765001	1.49922319253413
chrI	765001	766001	1.03049154638397
chrI	766001	767001	0.757220807566388
chrI	767001	768001	1.13652563413155
chrI	768001	769001	1.26741569424021
chrI	769001	770001	0.888621182063004
chrI	770001	771001	1.12665599589479
chrI	771001	772001	1.11408040946449
chrI	772001	773001	0.99194961973774
chrI	773001	774001	1.14836462331609
chrI	774001	775001	1.26635061617354
chrI	775001	776001	1.10107295281401
