chr	start	end	value
chrI	191001	192001	1.02321241765388
chrI	192001	193001	0.964616373337261
chrI	193001	194001	1.2573560761979
chrI	194001	195001	1.0578644728428
chrI	195001	196001	1.19542029374654
chrI	196001	197001	1.41061177569422
chrI	197001	198001	1.03793115164179
chrI	198001	199001	1.11805479363645
chrI	199001	200001	0.913848395161117
chrI	200001	201001	1.26499074488138
chrI	201001	202001	1.18622628338881
chrI	202001	203001	0.797735104437386
chrI	203001	204001	1.14688995895281
chrI	204001	205001	1.37063650402556
chrI	205001	206001	0.840987524720923
chrI	206001	207001	0.795028366953426
chrI	207001	208001	0.941606667422913
chrI	208001	209001	1.00470084111016
chrI	209001	210001	0.883883537528354
chrI	210001	211001	0.796741071428571
chrI	211001	212001	0.932305172649106
chrI	212001	213001	1.8643500796265
chrI	213001	214001	0.790012829117849
chrI	214001	215001	0.835035743169754
chrI	215001	216001	0.973390325094161
chrI	216001	217001	0.903684073698246
chrI	217001	218001	1.203314293046
chrI	218001	219001	1.11674764912317
chrI	219001	220001	0.9402736090095
chrI	220001	221001	1.04958316338674
chrI	221001	222001	1.02139777582731
chrI	222001	223001	1.3925646275915
chrI	223001	224001	1.25139187297585
chrI	224001	225001	0.829990701231435
chrI	225001	226001	0.985459725954962
chrI	226001	227001	1.00046221887227
chrI	227001	228001	0.883726601479874
chrI	228001	229001	0.979417321268768
chrI	229001	230001	0.821169829770212
chrI	230001	231001	0.782052408323084
chrI	231001	232001	1.12138581587528
chrI	232001	233001	1.1434465340212
chrI	233001	234001	1.04377560888074
chrI	234001	235001	1.21080161203128
chrI	235001	236001	0.995526815140317
chrI	236001	237001	1.00577736993895
chrI	237001	238001	0.846390220149158
chrI	238001	239001	1.05627132066277
chrI	239001	240001	1.2292697199894
chrI	240001	241001	1.06499493062164
chrI	241001	242001	1.00736013449698
chrI	242001	243001	0.731117490981226
chrI	243001	244001	0.945002406177351
chrI	244001	245001	0.774676998023157
chrI	245001	246001	0.938621395293393
chrI	246001	247001	0.921432237738721
chrI	247001	248001	1.08068772781767
chrI	248001	249001	1.26880235512338
chrI	249001	250001	1.07618351616062
chrI	250001	251001	1.213819330896
chrI	251001	252001	1.30392456901767
chrI	252001	253001	1.12822316585095
chrI	253001	254001	0.985646825501886
chrI	254001	255001	0.874796573248283
chrI	255001	256001	0.927220264444082
chrI	256001	257001	1.23927022421429
chrI	257001	258001	0.90066894251401
chrI	258001	259001	1.27414605118607
chrI	259001	260001	1.10760635245493
chrI	260001	261001	1.04748236879012
chrI	261001	262001	0.938789475793523
chrI	262001	263001	1.39557404696475
chrI	263001	264001	0.872694602591771
chrI	264001	265001	0.660904579212277
chrI	265001	266001	1.18447541529907
chrI	266001	267001	0.860946310683541
chrI	267001	268001	0.975870158471777
chrI	268001	269001	1.08643922900685
chrI	269001	270001	1.0499669376133
chrI	270001	271001	1.29269584904667
chrI	271001	272001	0.883538732906816
chrI	272001	273001	1.4366895796406
chrI	273001	274001	1.04372556816728
chrI	274001	275001	1.14311017575949
chrI	275001	276001	0.977364548148612
chrI	276001	277001	1.1156518108189
chrI	277001	278001	1.26104328008977
chrI	278001	279001	1.34771172532235
chrI	279001	280001	1.27212909959413
chrI	280001	281001	0.943071602310733
chrI	281001	282001	1.11147932994466
chrI	282001	283001	1.32776561542871
chrI	283001	284001	0.725824769506203
chrI	284001	285001	1.03535885396495
chrI	285001	286001	1.3682383413395
chrI	286001	287001	0.996826646275638
chrI	287001	288001	0.86576271514401
chrI	288001	289001	1.18236015457733
chrI	289001	290001	1.35520322024818
chrI	290001	291001	0.910459169492468
chrI	291001	292001	0.983047893814563
chrI	292001	293001	1.0141905849131
chrI	293001	294001	0.783090218136186
chrI	294001	295001	1.51703922327592
chrI	295001	296001	0.991829966868304
chrI	296001	297001	0.810344491243627
chrI	297001	298001	0.907167245628099
chrI	298001	299001	1.37739201068128
chrI	299001	300001	0.9037613772987
chrI	300001	301001	1.00762165837443
chrI	301001	302001	0.818037419230398
chrI	302001	303001	1.28432783581627
chrI	303001	304001	1.25471393538903
chrI	304001	305001	0.96308247389286
chrI	305001	306001	1.03747751295135
chrI	306001	307001	0.963463035393383
chrI	307001	308001	0.919185199205072
chrI	308001	309001	1.1497326826539
chrI	309001	310001	1.02368397796565
chrI	310001	311001	0.96543412404169
chrI	311001	312001	0.931396072972379
chrI	312001	313001	0.834928953784928
chrI	313001	314001	0.767073207275778
chrI	314001	315001	0.785061976385282
chrI	315001	316001	0.859915388372079
chrI	316001	317001	0.942560696477627
chrI	317001	318001	0.907641125049955
chrI	318001	319001	0.850565498324271
chrI	319001	320001	1.39566972727118
chrI	320001	321001	0.867772126833149
chrI	321001	322001	0.965942966163103
chrI	322001	323001	1.04578688846379
chrI	323001	324001	0.701115980576827
chrI	324001	325001	0.788572107708591
chrI	325001	326001	0.819617970842011
chrI	326001	327001	0.839325298298586
chrI	327001	328001	1.12822513017532
chrI	328001	329001	1.01403470758564
chrI	329001	330001	1.24348602142926
chrI	330001	331001	1.11313534192295
chrI	331001	332001	1.28631592155879
chrI	332001	333001	1.10097223927281
chrI	333001	334001	0.737451465519788
chrI	334001	335001	1.07525277327282
chrI	335001	336001	1.05628441422779
chrI	336001	337001	1.3779216965923
chrI	337001	338001	1.12532532432236
chrI	338001	339001	1.08768295748937
chrI	339001	340001	0.957591855325007
chrI	340001	341001	0.902969465574315
chrI	341001	342001	0.96510438775904
chrI	342001	343001	0.924440243001238
chrI	343001	344001	0.954241297735721
chrI	344001	345001	0.791240464803763
chrI	345001	346001	1.6255832850422
chrI	346001	347001	1.28578469839746
chrI	347001	348001	0.701576688762022
chrI	348001	349001	0.909689721600188
chrI	349001	350001	0.990729981832305
chrI	350001	351001	0.958829963789982
chrI	351001	352001	0.941071040019639
chrI	352001	353001	1.36893849393356
chrI	353001	354001	1.34736304880317
chrI	354001	355001	1.41916680012575
chrI	355001	356001	1.1221687703923
chrI	356001	357001	1.40462644726228
chrI	357001	358001	0.89668555691877
chrI	358001	359001	1.17691547974732
chrI	359001	360001	0.825096730141871
chrI	360001	361001	0.948312457299021
chrI	361001	362001	1.18734769483204
chrI	362001	363001	0.996569624347006
chrI	363001	364001	1.03128030784954
chrI	364001	365001	0.790680655510275
chrI	365001	366001	0.992456408844677
chrI	366001	367001	0.84346804098797
chrI	367001	368001	0.803193504276408
chrI	368001	369001	1.09801521885645
chrI	369001	370001	0.901267717044888
chrI	370001	371001	1.08722882878976
chrI	371001	372001	1.12353616837472
chrI	372001	373001	0.996818041628741
chrI	373001	374001	1.17535595316653
chrI	374001	375001	1.19536320048295
chrI	375001	376001	1.30843102124392
chrI	376001	377001	1.4713788442667
chrI	377001	378001	1.2754814685693
chrI	378001	379001	0.807310450279447
chrI	379001	380001	0.991546464885316
chrI	380001	381001	0.789680130162032
chrI	381001	382001	1.30017617306636
chrI	382001	383001	0.954549947433213
chrI	383001	384001	1.22470943002867
chrI	384001	385001	0.915552390278643
chrI	385001	386001	1.34886433574631
chrI	386001	387001	1.23248822121665
chrI	387001	388001	1.16163027676972
chrI	388001	389001	1.30172234111972
chrI	389001	390001	0.907723386978244
chrI	390001	391001	0.969214257774828
chrI	391001	392001	1.00041102828021
chrI	392001	393001	1.0298066458721
chrI	393001	394001	1.01603372053597
chrI	394001	395001	0.879874363360964
chrI	395001	396001	1.24661124603936
chrI	396001	397001	1.32778902215149
chrI	397001	398001	1.00004363358085
chrI	398001	399001	0.729321112199996
chrI	399001	400001	0.874125802917181
chrI	400001	401001	1.00046494397425
chrI	401001	402001	1.03106413005939
chrI	402001	403001	1.14843668477579
chrI	403001	404001	1.32976714915041
chrI	404001	405001	0.826280214392475
chrI	405001	406001	1.03918102793575
chrI	406001	407001	1.10007584532713
chrI	407001	408001	0.963730371315718
chrI	408001	409001	0.974940328176324
chrI	409001	410001	0.8909399024134
chrI	410001	411001	0.91650848599109
chrI	411001	412001	1.25123178016918
chrI	412001	413001	0.849074904338716
chrI	413001	414001	0.962709007680374
chrI	414001	415001	1.20189125192891
chrI	415001	416001	0.906555595798624
chrI	416001	417001	1.17039553256646
chrI	417001	418001	1.23663234728803
chrI	418001	419001	1.22490261658759
chrI	419001	420001	1.21530202761602
chrI	420001	421001	1.26976272333966
chrI	421001	422001	1.03189500245067
chrI	422001	423001	0.938449966845798
chrI	423001	424001	1.48442725660925
chrI	424001	425001	1.00974319144771
chrI	425001	426001	1.17317923339685
chrI	426001	427001	0.895082823385658
chrI	427001	428001	0.952097078995385
chrI	428001	429001	0.956693063275718
chrI	429001	430001	1.33145014599289
chrI	430001	431001	1.0866248582423
chrI	431001	432001	1.03415876570945
chrI	432001	433001	0.838911210120137
chrI	433001	434001	0.793915062851985
chrI	434001	435001	1.11250414800066
chrI	435001	436001	1.35204102912222
chrI	436001	437001	0.667249520910316
chrI	437001	438001	0.846073723518171
chrI	438001	439001	1.04318077490912
chrI	439001	440001	0.860006452937553
chrI	440001	441001	1.0997742647633
chrI	441001	442001	1.07898798033044
chrI	442001	443001	1.01956900799818
chrI	443001	444001	1.09290154089979
chrI	444001	445001	1.18247806611417
chrI	445001	446001	0.937990556981709
chrI	446001	447001	1.38126222270622
chrI	447001	448001	0.99968077788497
chrI	448001	449001	0.999700857507069
chrI	449001	450001	0.940666434054431
chrI	450001	451001	1.09255079497144
chrI	451001	452001	1.03192131124143
chrI	452001	453001	0.951722205665691
chrI	453001	454001	0.875183828802555
chrI	454001	455001	1.37169975258238
chrI	455001	456001	0.884631708844784
chrI	456001	457001	1.24313659498673
chrI	457001	458001	0.756513100586272
chrI	458001	459001	1.14243340185614
chrI	459001	460001	0.919052743814335
chrI	460001	461001	0.716937189259297
chrI	461001	462001	0.696835941898435
chrI	462001	463001	1.03924372926902
chrI	463001	464001	1.47046695463226
chrI	464001	465001	0.755219386218758
chrI	465001	466001	1.0888086833862
chrI	466001	467001	1.15014245298802
chrI	467001	468001	0.867440163596041
chrI	468001	469001	1.12601767812419
chrI	469001	470001	0.900819586187614
chrI	470001	471001	1.22992351636197
chrI	471001	472001	0.796241031358088
chrI	472001	473001	0.909621966547423
chrI	473001	474001	1.10832229222436
chrI	474001	475001	0.690735320470701
chrI	475001	476001	2.33409695720298
chrI	476001	477001	1.02394569903475
chrI	477001	478001	0.928680070055954
chrI	478001	479001	1.36289622735252
chrI	479001	480001	0.914002056682852
chrI	480001	481001	0.862990305078716
chrI	481001	482001	0.946614097652405
chrI	482001	483001	0.971021668219944
chrI	483001	484001	1.12901112231552
chrI	484001	485001	1.06318451251921
chrI	485001	486001	1.07232078897829
chrI	486001	487001	0.909292688409551
chrI	487001	488001	0.904160757372037
chrI	488001	489001	1.15298503936902
chrI	489001	490001	1.03012515335324
chrI	490001	491001	1.3210541039382
chrI	491001	492001	1.49580544035267
chrI	492001	493001	0.942280357475772
chrI	493001	494001	0.832709351774572
chrI	494001	495001	1.0992368868292
chrI	495001	496001	1.10378601552206
chrI	496001	497001	1.21647315428848
chrI	497001	498001	1.10797845206931
chrI	498001	499001	1.06265546995908
chrI	499001	500001	0.97045283557465
chrI	500001	501001	0.848840975193902
chrI	501001	502001	1.02528444485348
chrI	502001	503001	1.03262934680019
chrI	503001	504001	1.04994281970512
chrI	504001	505001	1.32501747620547
chrI	505001	506001	1.34709310566205
chrI	506001	507001	1.22782777297212
chrI	507001	508001	1.26998230233788
chrI	508001	509001	0.952566841808146
chrI	509001	510001	0.817517963209117
chrI	510001	511001	0.934531583109553
chrI	511001	512001	0.787698135867118
chrI	512001	513001	0.869473203706222
chrI	513001	514001	1.58228657860469
chrI	514001	515001	1.11159861682257
chrI	515001	516001	0.949271126205124
chrI	516001	517001	1.12606982005616
chrI	517001	518001	1.24125361413528
chrI	518001	519001	1.15874346924569
chrI	519001	520001	1.09024604602377
chrI	520001	521001	1.06831413294331
chrI	521001	522001	1.03432217237589
chrI	522001	523001	0.876414057203584
chrI	523001	524001	1.0353990486728
chrI	524001	525001	0.769325847783764
chrI	525001	526001	1.00015734256116
chrI	526001	527001	0.934309501306499
chrI	527001	528001	1.09485399332238
chrI	528001	529001	0.993741037908776
chrI	529001	530001	1.24141140771114
chrI	530001	531001	1.05083298443836
chrI	531001	532001	0.820387308976457
chrI	532001	533001	0.965490174736472
chrI	533001	534001	1.2241203666153
chrI	534001	535001	0.913960722239605
chrI	535001	536001	0.998736499508271
chrI	536001	537001	1.12222760913562
chrI	537001	538001	1.14229263371799
chrI	538001	539001	1.00072908408175
chrI	539001	540001	0.89571963195545
chrI	540001	541001	1.02843293662485
chrI	541001	542001	0.816611409520281
chrI	542001	543001	1.08004444697015
chrI	543001	544001	0.799307590395234
chrI	544001	545001	0.849250069508734
chrI	545001	546001	1.23482659086477
chrI	546001	547001	1.52108477073513
chrI	547001	548001	0.960647849028878
chrI	548001	549001	0.864497734110015
chrI	549001	550001	1.15189395574774
chrI	550001	551001	0.793522155667336
chrI	551001	552001	0.807967085475158
chrI	552001	553001	1.19724809779026
chrI	553001	554001	0.799521301641002
chrI	554001	555001	1.02209539499944
chrI	555001	556001	0.953956362955333
chrI	556001	557001	0.835656598664862
chrI	557001	558001	1.18456750509999
chrI	558001	559001	1.40759810930377
chrI	559001	560001	1.04336803691309
chrI	560001	561001	1.11375219050619
chrI	561001	562001	0.661703463074953
chrI	562001	563001	0.640639051305279
chrI	563001	564001	0.794998452132188
chrI	564001	565001	0.779699678226671
chrI	565001	566001	0.85477196209936
chrI	566001	567001	0.781647257151704
chrI	567001	568001	1.1218612781618
chrI	568001	569001	1.29293463680287
chrI	569001	570001	1.42234775620792
chrI	570001	571001	0.672042470009003
chrI	571001	572001	0.988717521562726
chrI	572001	573001	1.33796346476125
chrI	573001	574001	1.04401885580089
chrI	574001	575001	1.38624435099964
chrI	575001	576001	0.807954457360387
chrI	576001	577001	1.29204114205465
chrI	577001	578001	1.06192348177268
chrI	578001	579001	1.03542655772197
chrI	579001	580001	1.04092270904473
chrI	580001	581001	1.03732911267626
chrI	581001	582001	1.00368169908515
chrI	582001	583001	0.979302460884275
chrI	583001	584001	1.18294788447192
chrI	584001	585001	1.04982127718076
chrI	585001	586001	1.13454740840002
chrI	586001	587001	0.800000950479992
chrI	587001	588001	0.677993440155735
chrI	588001	589001	1.12840814382665
chrI	589001	590001	1.06541730999773
chrI	590001	591001	1.25965650008542
chrI	591001	592001	0.908511432222917
chrI	592001	593001	0.998378511644372
chrI	593001	594001	0.797517135642136
chrI	594001	595001	1.41736686394509
chrI	595001	596001	1.71634129219998
chrI	596001	597001	0.97373832757536
chrI	597001	598001	1.23653224275265
chrI	598001	599001	1.04644467278174
chrI	599001	600001	0.978165649663841
chrI	600001	601001	0.951034863833706
chrI	601001	602001	0.809214964751898
chrI	602001	603001	1.05460749222248
chrI	603001	604001	1.0333592981576
chrI	604001	605001	0.97704543474262
chrI	605001	606001	0.860226753901099
chrI	606001	607001	0.983277323546239
chrI	607001	608001	0.940834690204816
chrI	608001	609001	1.10773607103745
chrI	609001	610001	0.989716623647647
chrI	610001	611001	1.01745379410563
chrI	611001	612001	0.901479730189064
chrI	612001	613001	1.30367320629209
chrI	613001	614001	0.96898401431021
chrI	614001	615001	0.736577989169462
chrI	615001	616001	1.32393023393291
chrI	616001	617001	0.849559051123602
chrI	617001	618001	1.06131358031157
chrI	618001	619001	0.88187318218302
chrI	619001	620001	0.751725243865235
chrI	620001	621001	1.53527698751432
chrI	621001	622001	0.907944283672117
chrI	622001	623001	1.03147168220616
chrI	623001	624001	1.15269790668026
chrI	624001	625001	0.750260866173215
chrI	625001	626001	1.56670532536583
chrI	626001	627001	1.53471401388173
chrI	627001	628001	1.33931874444241
chrI	628001	629001	1.0063932059
chrI	629001	630001	0.91380572554471
chrI	630001	631001	0.959919338432858
chrI	631001	632001	1.04348961595143
chrI	632001	633001	1.21922014250419
chrI	633001	634001	1.02421981453349
chrI	634001	635001	0.887121968236126
chrI	635001	636001	1.03420485731992
chrI	636001	637001	0.899289580776293
chrI	637001	638001	1.02214377690252
chrI	638001	639001	0.920228455828638
chrI	639001	640001	0.923518837305216
chrI	640001	641001	0.970366582299746
chrI	641001	642001	1.43293674098622
chrI	642001	643001	1.00159224935885
chrI	643001	644001	1.05575784211394
chrI	644001	645001	0.88510800461018
chrI	645001	646001	1.31804695682909
chrI	646001	647001	1.33067834231955
chrI	647001	648001	1.01111119982025
chrI	648001	649001	0.982934751675613
chrI	649001	650001	1.04218831563364
chrI	650001	651001	1.06904162903203
chrI	651001	652001	1.16456576822676
chrI	652001	653001	1.34263061645625
chrI	653001	654001	1.12441544968478
chrI	654001	655001	1.02790845641793
chrI	655001	656001	1.42120096281064
chrI	656001	657001	1.14213717885029
chrI	657001	658001	1.01818382561193
chrI	658001	659001	1.38865788884396
chrI	659001	660001	1.1513518052478
chrI	660001	661001	1.34774382342384
chrI	661001	662001	1.26042429118449
chrI	662001	663001	0.983892532424196
chrI	663001	664001	0.805732276530163
chrI	664001	665001	1.03707528172689
chrI	665001	666001	1.03975563422969
chrI	666001	667001	1.05808345965429
chrI	667001	668001	0.781788652416186
chrI	668001	669001	1.10764553905416
chrI	669001	670001	1.30548312384521
chrI	670001	671001	1.21629914328044
chrI	671001	672001	1.17100949063936
chrI	672001	673001	1.05317726198574
chrI	673001	674001	1.39939453484062
chrI	674001	675001	1.43519607653198
chrI	675001	676001	0.965155176529448
chrI	676001	677001	0.819834400605244
chrI	677001	678001	0.873320432163087
chrI	678001	679001	0.905553500783698
chrI	679001	680001	1.10441115568309
chrI	680001	681001	1.19454910713713
chrI	681001	682001	1.3544686294919
chrI	682001	683001	1.33914378851854
chrI	683001	684001	1.1608278169423
chrI	684001	685001	0.879140735640293
chrI	685001	686001	0.86594554127595
chrI	686001	687001	1.05248471760142
chrI	687001	688001	0.951157096912092
chrI	688001	689001	1.26912792079433
chrI	689001	690001	0.898856735654976
chrI	690001	691001	0.937809127220192
chrI	691001	692001	0.94368298153747
chrI	692001	693001	1.52895406853609
chrI	693001	694001	0.804113734104762
chrI	694001	695001	1.17000758312716
chrI	695001	696001	1.09853139864152
chrI	696001	697001	0.954179517930345
chrI	697001	698001	1.38451923831075
chrI	698001	699001	0.831840102667963
chrI	699001	700001	1.31816808093841
chrI	700001	701001	1.31978565753009
chrI	701001	702001	1.32380184504613
chrI	702001	703001	0.873230551507847
chrI	703001	704001	1.08584734432751
chrI	704001	705001	1.13084284625257
chrI	705001	706001	0.896851118590378
chrI	706001	707001	1.10549599570775
chrI	707001	708001	1.26913645108666
chrI	708001	709001	1.02477718448776
chrI	709001	710001	0.947577352763182
chrI	710001	711001	1.05628868986528
chrI	711001	712001	1.16781788883812
chrI	712001	713001	1.3489511647617
chrI	713001	714001	1.16617035191109
chrI	714001	715001	0.940590675653565
chrI	715001	716001	1.09162227200454
chrI	716001	717001	0.72168882162746
chrI	717001	718001	1.31336327844604
chrI	718001	719001	1.09838439530208
chrI	719001	720001	0.991574162993361
chrI	720001	721001	1.67974412400088
chrI	721001	722001	1.06347874522355
chrI	722001	723001	1.27653739354434
chrI	723001	724001	0.978003216267543
chrI	724001	725001	0.915909706457883
chrI	725001	726001	1.09545918535349
chrI	726001	727001	0.969051040717098
chrI	727001	728001	1.42243963243181
chrI	728001	729001	1.51178394685106
chrI	729001	730001	0.985425636382106
chrI	730001	731001	0.965812028878416
chrI	731001	732001	0.979641685022885
chrI	732001	733001	0.905538357067247
chrI	733001	734001	0.917460550530561
chrI	734001	735001	0.930450362758125
chrI	735001	736001	0.848671195820513
chrI	736001	737001	0.730667081560224
chrI	737001	738001	0.949732331887225
chrI	738001	739001	1.03269330081684
chrI	739001	740001	1.03899944466165
chrI	740001	741001	1.01113651727613
chrI	741001	742001	1.12316886112918
chrI	742001	743001	0.743085377657969
chrI	743001	744001	0.896648050577338
chrI	744001	745001	0.996999668733141
chrI	745001	746001	1.10005962531583
chrI	746001	747001	1.38487363928792
chrI	747001	748001	0.914595097322793
chrI	748001	749001	1.6499027141114
chrI	749001	750001	0.964876695757894
chrI	750001	751001	0.901955116327846
chrI	751001	752001	1.48528961423408
chrI	752001	753001	1.17615181226453
chrI	753001	754001	0.943499886151654
chrI	754001	755001	0.964657253424526
chrI	755001	756001	0.840837826469351
chrI	756001	757001	0.887006092907595
chrI	757001	758001	0.903229402025372
chrI	758001	759001	0.995328256575528
chrI	759001	760001	0.755341908590624
chrI	760001	761001	1.16068992683016
chrI	761001	762001	0.959421298129504
chrI	762001	763001	0.923056655710566
chrI	763001	764001	0.913316448068395
chrI	764001	765001	1.31619335430181
chrI	765001	766001	0.871403083139025
chrI	766001	767001	0.687261024210824
chrI	767001	768001	1.32350434195623
chrI	768001	769001	1.4020303767967
chrI	769001	770001	0.857236230508994
chrI	770001	771001	1.04970113385653
chrI	771001	772001	0.905481793388125
chrI	772001	773001	0.823308050893091
chrI	773001	774001	1.11773205548308
chrI	774001	775001	1.07207949981574
chrI	775001	776001	1.03375413824738
chrI	776001	777001	1.07631944291697
