chr	start	end	value
chrI	116001	117001	1.20162664447615
chrI	117001	118001	1.14962197593511
chrI	118001	119001	0.947769338551773
chrI	119001	120001	1.16830773532525
chrI	120001	121001	1.55390301188912
chrI	121001	122001	1.8362875697219
chrI	122001	123001	1.11842227292119
chrI	123001	124001	0.833602550455613
chrI	124001	125001	0.824842070216327
chrI	125001	126001	1.09749885588077
chrI	126001	127001	1.01939746522531
chrI	127001	128001	0.831144599621491
chrI	128001	129001	1.46384153834666
chrI	129001	130001	1.17123703071653
chrI	130001	131001	1.74636917395577
chrI	131001	132001	1.12822900687578
chrI	132001	133001	1.38156059772375
chrI	133001	134001	1.04844886936951
chrI	134001	135001	1.1393478651499
chrI	135001	136001	0.742492865753574
chrI	136001	137001	1.3808970574231
chrI	137001	138001	1.37181937993962
chrI	138001	139001	1.34969458556546
chrI	139001	140001	0.93269361832423
chrI	140001	141001	1.15836369318365
chrI	141001	142001	1.28819232220401
chrI	142001	143001	1.41230757261915
chrI	143001	144001	0.647222034813116
chrI	144001	145001	1.20750219609262
chrI	145001	146001	1.30662364988696
chrI	146001	147001	1.21614922946138
chrI	147001	148001	1.25036920076162
chrI	148001	149001	0.5841541891315
chrI	149001	150001	1.7368674342838
chrI	150001	151001	1.1694104519929
chrI	151001	152001	0.723718592249254
chrI	152001	153001	1.13104306365519
chrI	153001	154001	1.0597988846441
chrI	154001	155001	1.23944064266587
chrI	155001	156001	0.893051564606872
chrI	156001	157001	0.984558779717571
chrI	157001	158001	0.240788892779393
chrI	158001	159001	0.669796717995255
chrI	159001	160001	0.921807333400815
chrI	160001	161001	1.72798930567126
chrI	161001	162001	0.760047281323877
chrI	162001	163001	1.00264605321837
chrI	163001	164001	1.06365397392826
chrI	164001	165001	0.952600370132568
chrI	165001	166001	1.04358317417431
chrI	166001	167001	0.933350319366714
chrI	167001	168001	1.22692507908541
chrI	168001	169001	1.48513722633878
chrI	169001	170001	1.01938243550328
chrI	170001	171001	0.301837676643711
chrI	171001	172001	1.23300902651979
chrI	172001	173001	1.10147150936374
chrI	173001	174001	1.25745640731856
chrI	174001	175001	1.69157092801081
chrI	175001	176001	1.3953488372093
chrI	176001	177001	1.08028344917463
chrI	177001	178001	0.99286142361875
chrI	178001	179001	1.44159965135275
chrI	179001	180001	1.28791245628782
chrI	180001	181001	1.0344826427922
chrI	181001	182001	0.972394172194118
chrI	182001	183001	1.56553789222718
chrI	183001	184001	1.41752070497408
chrI	184001	185001	1.18736861871652
chrI	185001	186001	0.85777372695019
chrI	186001	187001	1.36898032739084
chrI	187001	188001	1.34682039891234
chrI	188001	189001	0.840280580048595
chrI	189001	190001	1.04647084182474
chrI	190001	191001	1.22466096105545
chrI	191001	192001	0.990961953499769
chrI	192001	193001	0.789791377967603
chrI	193001	194001	1.19509261549961
chrI	194001	195001	0.960933931525899
chrI	195001	196001	1.03773945553696
chrI	196001	197001	1.58427991522075
chrI	197001	198001	1.40553895680574
chrI	198001	199001	1.34434799444964
chrI	199001	200001	1.17072478011812
chrI	200001	201001	1.0941769171115
chrI	201001	202001	1.1779634166815
chrI	202001	203001	1.02752911733564
chrI	203001	204001	1.10682572353664
chrI	204001	205001	1.36093805745138
chrI	205001	206001	1.13090138812083
chrI	206001	207001	1.22289380005933
chrI	207001	208001	1.2712277213188
chrI	208001	209001	0.444561052630339
chrI	209001	210001	1.20667661288022
chrI	210001	211001	0.953835641399417
chrI	211001	212001	0.970729266184432
chrI	212001	213001	2.1859798015767
chrI	213001	214001	1.12449341976704
chrI	214001	215001	0.89479609195616
chrI	215001	216001	1.17473504189542
chrI	216001	217001	1.16628229749335
chrI	217001	218001	1.53314355940582
chrI	218001	219001	1.31741118554738
chrI	219001	220001	1.3455833105946
chrI	220001	221001	1.13552982968992
chrI	221001	222001	1.44490446474214
chrI	222001	223001	1.4187228052214
chrI	223001	224001	1.43690841097312
chrI	224001	225001	0.881479807767513
chrI	225001	226001	0.426837717605429
chrI	226001	227001	0.783738098141148
chrI	227001	228001	1.34320611563049
chrI	228001	229001	1.20633299284985
chrI	229001	230001	1.27747010978266
chrI	230001	231001	1.16814964483823
chrI	231001	232001	1.63619862132797
chrI	232001	233001	1.41256663964009
chrI	233001	234001	1.00519405425344
chrI	234001	235001	1.67492293683744
chrI	235001	236001	1.06549485668631
chrI	236001	237001	1.17196571032623
chrI	237001	238001	0.862425997590917
chrI	238001	239001	1.54646381578947
chrI	239001	240001	1.52232300591821
chrI	240001	241001	1.07089969272407
chrI	241001	242001	0.859220217059956
chrI	242001	243001	0.493848819398525
chrI	243001	244001	0.593518875182551
chrI	244001	245001	0.572386861056199
chrI	245001	246001	1.04885414286708
chrI	246001	247001	0.772693530234268
chrI	247001	248001	0.66600276133445
chrI	248001	249001	1.5514972767528
chrI	249001	250001	1.20544567606338
chrI	250001	251001	0.97362287421996
chrI	251001	252001	1.91220785653993
chrI	252001	253001	1.46723047681606
chrI	253001	254001	1.2154047217335
chrI	254001	255001	1.35025544343613
chrI	255001	256001	0.904839499534294
chrI	256001	257001	1.74443812176863
chrI	257001	258001	1.41130448684138
chrI	258001	259001	1.82677147332872
chrI	259001	260001	0.667480692794519
chrI	260001	261001	1.41417886064432
chrI	261001	262001	0.68692890349471
chrI	262001	263001	1.66771964969053
chrI	263001	264001	1.07799728518276
chrI	264001	265001	0.838245749885608
chrI	265001	266001	1.48956445523809
chrI	266001	267001	0.83617547499803
chrI	267001	268001	0.834882941542586
chrI	268001	269001	0.493181429597292
chrI	269001	270001	1.01945807674372
chrI	270001	271001	1.14197287104863
chrI	271001	272001	0.628353873290682
chrI	272001	273001	0.545991670629602
chrI	273001	274001	0.393781262862684
chrI	274001	275001	1.2142803033955
chrI	275001	276001	1.07470928946775
chrI	276001	277001	1.21698716925068
chrI	277001	278001	1.60851336501466
chrI	278001	279001	1.64323374936275
chrI	279001	280001	1.59512633283105
chrI	280001	281001	0.905761629674673
chrI	281001	282001	1.24899967448732
chrI	282001	283001	1.32729340439235
chrI	283001	284001	0.82514018912716
chrI	284001	285001	1.24272740327501
chrI	285001	286001	1.67392598331459
chrI	286001	287001	0.83967479309104
chrI	287001	288001	0.902612203829297
chrI	288001	289001	1.16599298701471
chrI	289001	290001	0.547778115633552
chrI	290001	291001	0.481194063038523
chrI	291001	292001	0.497459604418584
chrI	292001	293001	0.962589351654442
chrI	293001	294001	1.11946315892525
chrI	294001	295001	0.904601316044126
chrI	295001	296001	1.28223648654861
chrI	296001	297001	0.734034138771891
chrI	297001	298001	0.908891264115278
chrI	298001	299001	1.57026069678844
chrI	299001	300001	1.27218134267618
chrI	300001	301001	1.27134485252059
chrI	301001	302001	0.945625421930755
chrI	302001	303001	1.29818871812788
chrI	303001	304001	1.46753080229062
chrI	304001	305001	0.963504822750525
chrI	305001	306001	0.809753348312078
chrI	306001	307001	1.27685255480064
chrI	307001	308001	1.350212927037
chrI	308001	309001	1.57648591662393
chrI	309001	310001	1.34386936499052
chrI	310001	311001	0.609158218226757
chrI	311001	312001	1.16696278115613
chrI	312001	313001	1.49297945685379
chrI	313001	314001	1.08618261364658
chrI	314001	315001	1.19211862884392
chrI	315001	316001	1.32675504404159
chrI	316001	317001	1.03607422985231
chrI	317001	318001	1.11318828463415
chrI	318001	319001	1.11249118672552
chrI	319001	320001	1.26310278992425
chrI	320001	321001	0.789136082456779
chrI	321001	322001	1.32915072966255
chrI	322001	323001	1.42911400785396
chrI	323001	324001	1.12526621674066
chrI	324001	325001	1.21994017186014
chrI	325001	326001	1.38254091044332
chrI	326001	327001	0.581252833264711
chrI	327001	328001	0.947648813996414
chrI	328001	329001	0.662712982843186
chrI	329001	330001	0.278503238659635
chrI	330001	331001	1.43831179410979
chrI	331001	332001	1.32775727821587
chrI	332001	333001	1.31992490032079
chrI	333001	334001	0.90366487864392
chrI	334001	335001	0.31727660008447
chrI	335001	336001	1.0005280276449
chrI	336001	337001	1.52853415178695
chrI	337001	338001	1.48751180435703
chrI	338001	339001	0.304037908682487
chrI	339001	340001	0.433142058661824
chrI	340001	341001	0.423660029880186
chrI	341001	342001	1.13187396287578
chrI	342001	343001	0.785736633492327
chrI	343001	344001	0.818725523328629
chrI	344001	345001	0.795186949132445
chrI	345001	346001	1.6937336468665
chrI	346001	347001	1.70872867121076
chrI	347001	348001	1.08913176750067
chrI	348001	349001	1.25328809051172
chrI	349001	350001	1.16087076541847
chrI	350001	351001	0.999694713714544
chrI	351001	352001	0.321999642930868
chrI	352001	353001	0.96535781242922
chrI	353001	354001	0.571552558089913
chrI	354001	355001	1.41210533183859
chrI	355001	356001	1.01751650563425
chrI	356001	357001	0.67379659924978
chrI	357001	358001	0.625114985388407
chrI	358001	359001	1.01380946760999
chrI	359001	360001	1.06850770047796
chrI	360001	361001	1.16537462992485
chrI	361001	362001	1.54647831353874
chrI	362001	363001	0.831212142806242
chrI	363001	364001	1.37310852947618
chrI	364001	365001	1.05947281713344
chrI	365001	366001	1.43293237713523
chrI	366001	367001	1.2172250701923
chrI	367001	368001	1.16834693686884
chrI	368001	369001	1.19307728738228
chrI	369001	370001	1.39539664683206
chrI	370001	371001	1.36071497306924
chrI	371001	372001	0.816379470523082
chrI	372001	373001	0.734604683851319
chrI	373001	374001	0.81769391869887
chrI	374001	375001	0.21174843563161
chrI	375001	376001	0.173477640864383
chrI	376001	377001	0.390344201892277
chrI	377001	378001	1.993676592573
chrI	378001	379001	1.10696333790291
chrI	379001	380001	1.58275202963664
chrI	380001	381001	1.31692609614546
chrI	381001	382001	1.84316334842486
chrI	382001	383001	0.930306325087387
chrI	383001	384001	1.51349540225606
chrI	384001	385001	0.797383898632007
chrI	385001	386001	1.21292166114709
chrI	386001	387001	0.882997214307005
chrI	387001	388001	0.345982679746614
chrI	388001	389001	1.08234215505838
chrI	389001	390001	1.18085169591789
chrI	390001	391001	1.13544110246792
chrI	391001	392001	1.30340003572032
chrI	392001	393001	1.28037783414238
chrI	393001	394001	1.51885405641972
chrI	394001	395001	0.974974387380454
chrI	395001	396001	1.57336743583878
chrI	396001	397001	1.43576684677953
chrI	397001	398001	1.03015304198781
chrI	398001	399001	0.634640956169174
chrI	399001	400001	0.604103278468175
chrI	400001	401001	1.09627039941687
chrI	401001	402001	1.08986138765834
chrI	402001	403001	1.31758328413094
chrI	403001	404001	1.27817937509567
chrI	404001	405001	0.412287582943803
chrI	405001	406001	0.314473820395534
chrI	406001	407001	0.530864404549688
chrI	407001	408001	0.560436190235928
chrI	408001	409001	0.750634130038434
chrI	409001	410001	0.669122326723171
chrI	410001	411001	0.964362698101188
chrI	411001	412001	1.08620454373963
chrI	412001	413001	0.750456111224553
chrI	413001	414001	1.58751987129149
chrI	414001	415001	0.983153663676634
chrI	415001	416001	0.893755556287248
chrI	416001	417001	1.34119508994055
chrI	417001	418001	1.20059931546503
chrI	418001	419001	1.45397593955631
chrI	419001	420001	1.77006339201436
chrI	420001	421001	1.05475830856423
chrI	421001	422001	1.41828380561657
chrI	422001	423001	1.26251199984165
chrI	423001	424001	1.49403699603635
chrI	424001	425001	1.06022719379669
chrI	425001	426001	0.512895318304685
chrI	426001	427001	0.656142529143386
chrI	427001	428001	1.22838291663472
chrI	428001	429001	1.00058059849235
chrI	429001	430001	1.40193206013856
chrI	430001	431001	1.25495061501032
chrI	431001	432001	0.660508642970054
chrI	432001	433001	1.02990492481502
chrI	433001	434001	0.79954024501462
chrI	434001	435001	0.3974074995852
chrI	435001	436001	1.30801468695303
chrI	436001	437001	0.944187197990116
chrI	437001	438001	1.35772920362362
chrI	438001	439001	1.70575536890686
chrI	439001	440001	1.07061078031659
chrI	440001	441001	1.32569761416311
chrI	441001	442001	1.37705697865444
chrI	442001	443001	1.30164701868769
chrI	443001	444001	1.55185168609136
chrI	444001	445001	0.860887656835965
chrI	445001	446001	0.643600986869253
chrI	446001	447001	1.18211132739535
chrI	447001	448001	1.23035830563681
chrI	448001	449001	1.56267035226895
chrI	449001	450001	1.23074164534388
chrI	450001	451001	1.13146844335924
chrI	451001	452001	1.11825503819697
chrI	452001	453001	0.826114102946176
chrI	453001	454001	1.00009561966323
chrI	454001	455001	0.897207023301184
chrI	455001	456001	0.895694933951593
chrI	456001	457001	0.693904472069354
chrI	457001	458001	1.39228352467921
chrI	458001	459001	1.48641491480388
chrI	459001	460001	0.815437505605214
chrI	460001	461001	0.57317362005282
chrI	461001	462001	0.721685014681299
chrI	462001	463001	1.47737959283386
chrI	463001	464001	2.09630957568455
chrI	464001	465001	1.39115922279555
chrI	465001	466001	1.31258071138602
chrI	466001	467001	1.60960640027167
chrI	467001	468001	1.16415288165209
chrI	468001	469001	1.2920704241401
chrI	469001	470001	0.699641758702642
chrI	470001	471001	1.08377755013543
chrI	471001	472001	0.592492543997561
chrI	472001	473001	1.0672725514841
chrI	473001	474001	0.67405519653174
chrI	474001	475001	0.602734091665458
chrI	475001	476001	2.32613279317768
chrI	476001	477001	1.29517421097234
chrI	477001	478001	1.18060455939746
chrI	478001	479001	1.62080090093074
chrI	479001	480001	1.3345095820812
chrI	480001	481001	1.1359067864449
chrI	481001	482001	1.39728532866673
chrI	482001	483001	1.36133115874495
chrI	483001	484001	1.11759302708693
chrI	484001	485001	1.40735416068067
chrI	485001	486001	1.27953532021701
chrI	486001	487001	1.24151411788852
chrI	487001	488001	1.14147311808152
chrI	488001	489001	1.5222776119685
chrI	489001	490001	0.952499270001166
chrI	490001	491001	1.77905826421676
chrI	491001	492001	1.93717051041151
chrI	492001	493001	1.57252915294019
chrI	493001	494001	1.41939906998927
chrI	494001	495001	1.63904436765945
chrI	495001	496001	1.53565447036142
chrI	496001	497001	1.29965410121395
chrI	497001	498001	1.0444512957347
chrI	498001	499001	0.71372367621405
chrI	499001	500001	0.71036086053032
chrI	500001	501001	0.69211248829901
chrI	501001	502001	1.25038015266546
chrI	502001	503001	1.27943321525318
chrI	503001	504001	0.918741097569179
chrI	504001	505001	1.44431351160343
chrI	505001	506001	1.35814177762585
chrI	506001	507001	1.73676915818032
chrI	507001	508001	1.93050589237987
chrI	508001	509001	1.46544111867324
chrI	509001	510001	1.31024995119956
chrI	510001	511001	1.28887952257335
chrI	511001	512001	0.985924074777249
chrI	512001	513001	1.00133058798392
chrI	513001	514001	2.27601628558919
chrI	514001	515001	1.06012945375355
chrI	515001	516001	0.776191050611338
chrI	516001	517001	1.42249514847011
chrI	517001	518001	1.18543780117794
chrI	518001	519001	1.79057242727298
chrI	519001	520001	1.27082314965414
chrI	520001	521001	1.72134628404276
chrI	521001	522001	1.37800121385492
chrI	522001	523001	1.15716327390659
chrI	523001	524001	0.467038564209842
chrI	524001	525001	1.30194231901118
chrI	525001	526001	1.46600355396135
chrI	526001	527001	1.44484905765275
chrI	527001	528001	1.5312099210345
chrI	528001	529001	1.81082968662264
chrI	529001	530001	1.94665356288701
chrI	530001	531001	1.52954081739739
chrI	531001	532001	1.47760396924489
chrI	532001	533001	1.43109965923458
chrI	533001	534001	1.35517073566388
chrI	534001	535001	0.969961900204303
chrI	535001	536001	1.29757972401445
chrI	536001	537001	2.05962479287847
chrI	537001	538001	1.87225173751346
chrI	538001	539001	1.45936630866769
chrI	539001	540001	1.32939857792143
chrI	540001	541001	1.06431013302056
chrI	541001	542001	1.08390442674569
chrI	542001	543001	1.14016876790242
chrI	543001	544001	1.16736777974412
chrI	544001	545001	1.08550745449342
chrI	545001	546001	1.75416854795214
chrI	546001	547001	0.826329057098952
chrI	547001	548001	0.884344253629093
chrI	548001	549001	1.29192791070374
chrI	549001	550001	1.34454972263459
chrI	550001	551001	1.02047599580526
chrI	551001	552001	1.14620406603024
chrI	552001	553001	1.4685602153123
chrI	553001	554001	1.37646268943027
chrI	554001	555001	1.46205846521578
chrI	555001	556001	1.39617005337578
chrI	556001	557001	1.1579758181224
chrI	557001	558001	1.12303891645406
chrI	558001	559001	1.33596696327945
chrI	559001	560001	1.03136845674701
chrI	560001	561001	0.735061836775039
chrI	561001	562001	0.703614897244298
chrI	562001	563001	0.801181750802932
chrI	563001	564001	1.48829424967108
chrI	564001	565001	0.9873674174711
chrI	565001	566001	0.908909865418791
chrI	566001	567001	0.964908055665457
chrI	567001	568001	0.707432763376433
chrI	568001	569001	1.00052277519664
chrI	569001	570001	0.769414732038746
chrI	570001	571001	0.697308718680802
chrI	571001	572001	1.32451567831905
chrI	572001	573001	1.69552856035151
chrI	573001	574001	1.37118519740022
chrI	574001	575001	1.85381186549558
chrI	575001	576001	1.21451799142352
chrI	576001	577001	1.17374503105518
chrI	577001	578001	1.08490687632919
chrI	578001	579001	1.11238464599334
chrI	579001	580001	1.04734733943076
chrI	580001	581001	0.284116824184454
chrI	581001	582001	0.221242359940647
chrI	582001	583001	1.10088625387017
chrI	583001	584001	0.787518798773195
chrI	584001	585001	0.972476685837362
chrI	585001	586001	1.45229694610759
chrI	586001	587001	0.794107024047144
chrI	587001	588001	0.953778453937951
chrI	588001	589001	1.37243166703519
chrI	589001	590001	0.896744866516825
chrI	590001	591001	1.5823598207598
chrI	591001	592001	1.22908290343946
chrI	592001	593001	1.2178652405155
chrI	593001	594001	1.29789862914863
chrI	594001	595001	1.52542418446227
chrI	595001	596001	1.68397908284911
chrI	596001	597001	1.46892928258588
chrI	597001	598001	1.80857476093318
chrI	598001	599001	1.02236438784758
chrI	599001	600001	2.18800241157556
chrI	600001	601001	1.44006314958558
chrI	601001	602001	0.938653422942537
chrI	602001	603001	0.935887449404321
chrI	603001	604001	1.3635273433804
chrI	604001	605001	1.25121259354639
chrI	605001	606001	1.33008174172212
chrI	606001	607001	1.34256090276082
chrI	607001	608001	1.3965912699813
chrI	608001	609001	1.19013956368971
chrI	609001	610001	0.537905830782979
chrI	610001	611001	0.867367512828663
chrI	611001	612001	0.749144026855921
chrI	612001	613001	1.77243530050444
chrI	613001	614001	1.1341625760121
chrI	614001	615001	1.09106269377962
chrI	615001	616001	1.51665855404078
chrI	616001	617001	1.43935467190144
chrI	617001	618001	0.833602831586505
chrI	618001	619001	1.24888018158751
chrI	619001	620001	1.0858984488059
chrI	620001	621001	1.85223932397954
chrI	621001	622001	0.818636030821798
chrI	622001	623001	1.02473116856273
chrI	623001	624001	1.2212757748967
chrI	624001	625001	0.673555917463351
chrI	625001	626001	1.05515365532736
chrI	626001	627001	0.449867654638676
chrI	627001	628001	0.936608656047739
chrI	628001	629001	0.363310277526853
chrI	629001	630001	1.01887363135926
chrI	630001	631001	1.05644864550597
chrI	631001	632001	0.888006044147863
chrI	632001	633001	0.292086715785758
chrI	633001	634001	1.16241664342148
chrI	634001	635001	1.22287037665094
chrI	635001	636001	0.439621388733142
chrI	636001	637001	0.647870457782682
chrI	637001	638001	1.42881465590629
chrI	638001	639001	1.37965455762226
chrI	639001	640001	1.2981355461115
chrI	640001	641001	1.68946302863658
chrI	641001	642001	1.37760345659333
chrI	642001	643001	1.08406325240964
chrI	643001	644001	0.958859528649124
chrI	644001	645001	1.10375692456408
chrI	645001	646001	2.17824399677587
chrI	646001	647001	1.50689621259183
chrI	647001	648001	1.30043922429181
chrI	648001	649001	1.09262730243467
chrI	649001	650001	0.942685749004583
chrI	650001	651001	0.159812827776018
chrI	651001	652001	0.677450073079353
chrI	652001	653001	2.2195477774875
chrI	653001	654001	1.11715079935094
chrI	654001	655001	1.26192271733247
chrI	655001	656001	1.04479619976727
chrI	656001	657001	0.564871858712416
chrI	657001	658001	0.2866676747457
chrI	658001	659001	0.967274068799528
chrI	659001	660001	0.652529903646591
chrI	660001	661001	1.18471476111966
chrI	661001	662001	1.49886879880952
chrI	662001	663001	0.44100640000362
chrI	663001	664001	1.06019374724791
chrI	664001	665001	1.18964795057824
chrI	665001	666001	1.85997124614504
chrI	666001	667001	1.6705803891322
chrI	667001	668001	1.15758703219956
chrI	668001	669001	0.877982318395839
chrI	669001	670001	0.79376480079111
chrI	670001	671001	0.531964872350933
chrI	671001	672001	0.519324156198579
chrI	672001	673001	1.47653049223341
chrI	673001	674001	1.44673775131023
chrI	674001	675001	1.34528234522422
chrI	675001	676001	0.789680839816053
chrI	676001	677001	0.977796998260123
chrI	677001	678001	0.782146242860613
chrI	678001	679001	1.20722380068737
chrI	679001	680001	1.15406575687551
chrI	680001	681001	1.17580340991694
chrI	681001	682001	1.4912825309777
chrI	682001	683001	1.55829430536974
chrI	683001	684001	1.63712648534851
chrI	684001	685001	1.21691450972275
chrI	685001	686001	0.938505024522742
chrI	686001	687001	1.4548120664694
chrI	687001	688001	1.401270209892
chrI	688001	689001	1.38048207070959
chrI	689001	690001	1.34369905717037
chrI	690001	691001	1.18071726013427
chrI	691001	692001	1.29486822912185
chrI	692001	693001	1.99959277222915
chrI	693001	694001	1.23383806194115
chrI	694001	695001	0.758160798041153
chrI	695001	696001	1.25777331531898
chrI	696001	697001	1.15916636206277
chrI	697001	698001	0.784718154617378
chrI	698001	699001	0.62238743119542
chrI	699001	700001	0.104284624864354
chrI	700001	701001	0.775865800166668
chrI	701001	702001	1.34518314880949
chrI	702001	703001	1.59488129718579
chrI	703001	704001	1.69042439588661
chrI	704001	705001	1.31505051577231
chrI	705001	706001	0.558320134626807
chrI	706001	707001	0.953252902927293
chrI	707001	708001	0.739693518271141
chrI	708001	709001	1.19796492677319
chrI	709001	710001	0.95704171909972
chrI	710001	711001	1.03235904194981
chrI	711001	712001	1.00393828615407
chrI	712001	713001	1.65574434388825
chrI	713001	714001	1.45440468609472
chrI	714001	715001	1.07780756989565
chrI	715001	716001	1.42808431380457
chrI	716001	717001	0.630191671561816
chrI	717001	718001	1.17406231193672
chrI	718001	719001	1.34299195883139
chrI	719001	720001	1.49697884295352
chrI	720001	721001	2.06853795317462
chrI	721001	722001	1.30673624534746
chrI	722001	723001	1.81329673397227
chrI	723001	724001	1.0923526362285
chrI	724001	725001	0.85618861878465
chrI	725001	726001	1.23974711054035
chrI	726001	727001	1.35111712432251
chrI	727001	728001	1.36992781981042
chrI	728001	729001	1.57798454342078
chrI	729001	730001	0.983481719024931
chrI	730001	731001	1.48034030908633
chrI	731001	732001	1.53055485941155
chrI	732001	733001	1.44489604346003
chrI	733001	734001	1.37243040056384
chrI	734001	735001	1.19631578153971
chrI	735001	736001	1.46637206517026
chrI	736001	737001	1.0856390762451
chrI	737001	738001	1.28705785920721
chrI	738001	739001	1.20856215923835
chrI	739001	740001	1.05505569570447
chrI	740001	741001	0.797365943715749
chrI	741001	742001	1.16563876651982
chrI	742001	743001	1.15196869243019
chrI	743001	744001	1.31687940692552
chrI	744001	745001	0.808701907150632
chrI	745001	746001	1.07540131790615
chrI	746001	747001	1.61916393873334
chrI	747001	748001	1.37206631805715
chrI	748001	749001	2.34106124064242
chrI	749001	750001	1.7307192976561
chrI	750001	751001	1.4053016677878
chrI	751001	752001	1.28279927265555
chrI	752001	753001	1.45237078704987
chrI	753001	754001	1.32898620659401
chrI	754001	755001	1.25906760440862
chrI	755001	756001	0.537859928874613
chrI	756001	757001	1.03126355271312
chrI	757001	758001	1.16085473380132
chrI	758001	759001	0.449380782825658
chrI	759001	760001	0.634508493827217
chrI	760001	761001	1.2330795546228
chrI	761001	762001	1.19179824829606
chrI	762001	763001	1.51253134038181
chrI	763001	764001	1.21697251593586
chrI	764001	765001	1.66277882518713
chrI	765001	766001	1.10487015132492
chrI	766001	767001	0.972089850854856
chrI	767001	768001	1.54591375582074
chrI	768001	769001	1.72364445625651
chrI	769001	770001	1.45415600471522
chrI	770001	771001	1.57906042511043
chrI	771001	772001	1.3742721040799
chrI	772001	773001	1.39856510612984
chrI	773001	774001	1.52176716783141
chrI	774001	775001	1.38305194845754
chrI	775001	776001	1.40363368034781
chrI	776001	777001	1.46741486098155
